regime,metric,contrast,mean_diff,simultaneous_ci_low,simultaneous_ci_high,cohens_dz,permutation_p,individual_confidence,holm_p
online,rm_mae_auc,epistemic - aleatoric,-0.004382568820064148,-0.006055699607502813,-0.002698300446447342,-0.970712884831618,9.99990000099999e-06,0.9916666666666667,5.999940000599994e-05
online,rm_mae_auc,epistemic - total,-0.0004202115232840742,-0.0014710451120745088,0.0007091919148146333,-0.14108317232412232,0.32667673323266766,0.9916666666666667,0.6533534664653353
online,rm_mae_auc,epistemic - shuffled,0.002710768310650771,0.0015975523049539689,0.0038766957957767573,0.883721225874624,9.99990000099999e-06,0.9916666666666667,5.999940000599994e-05
online,rm_mae_auc,epistemic - uniform,0.0003032841307247269,-0.00142957244346177,0.0020650983749449982,0.06523989606655589,0.6477235227647723,0.9916666666666667,0.6533534664653353
online,rm_mae_auc,epistemic - count,0.004588742554930103,0.0033976431303251293,0.005921972200901274,1.3445928708859138,9.99990000099999e-06,0.9916666666666667,5.999940000599994e-05
online,rm_mae_auc,epistemic - point,0.0026635485303938018,0.0014871344349483716,0.0038674325911311545,0.8308949113082101,9.99990000099999e-06,0.9916666666666667,5.999940000599994e-05
