seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
100000,2,anti,uniform,online,0.5297810390016714,0.536239087236435,0.0,0.16042187474502512,0.13869967609883296,-1.0
100000,2,anti,count,online,0.534816326784879,0.5527387940812112,0.0,0.16261612269549364,0.14676297293830262,-1.0
100000,3,aligned,epistemic,frozen,0.529874177684253,0.47818521753904014,0.1,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,aleatoric,frozen,0.5263686673052684,0.5161803250693563,0.06875,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,total,frozen,0.5445004817719244,0.530995330930933,0.11875,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,point,frozen,0.49492234080688996,0.4983745335837092,0.13125,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,shuffled,frozen,0.5270088239541497,0.5171207172190473,0.0875,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,uniform,frozen,0.4703828857910789,0.515880646322139,0.2875,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,count,frozen,0.5003103414631704,0.48803823960365644,0.14375,0.21446045839319455,0.21446045839319458,1.0
100000,3,aligned,epistemic,online,0.5306878018442801,0.5065947031234803,0.11875,0.18986155714672123,0.18448732673600968,1.0
100000,3,aligned,aleatoric,online,0.5165503542964439,0.5152364213444642,0.08125,0.19741042209267548,0.17828424451225966,1.0
100000,3,aligned,total,online,0.5175979089500845,0.5447209470060507,0.1125,0.18894587922772801,0.16542820819169438,1.0
100000,3,aligned,point,online,0.5248738852445471,0.5174850677039892,0.11875,0.19206413060861022,0.1742222788870992,1.0
100000,3,aligned,shuffled,online,0.5072498836166573,0.5133940146240911,0.1125,0.19548683336978664,0.17998382860098427,1.0
100000,3,aligned,uniform,online,0.5110324095906946,0.5211010055472063,0.26875,0.19377306584173962,0.1629317024608604,1.0
100000,3,aligned,count,online,0.5187309877533582,0.5400826676292773,0.1125,0.1859059849158568,0.16862200184203865,1.0
100000,3,decorrelated,epistemic,frozen,0.49894267429354766,0.54430771680118,0.0625,0.21119013093687095,0.21119013093687092,0.04895104895104895
100000,3,decorrelated,aleatoric,frozen,0.6327608628036872,0.6351659435154393,0.0,0.15496651827351338,0.15496651827351338,0.02097902097902098
100000,3,decorrelated,total,frozen,0.6261833691524148,0.6339855979855724,0.05625,0.1840835030743182,0.1840835030743182,-0.04195804195804196
100000,3,decorrelated,point,frozen,0.5278283888819916,0.5128177595420684,0.14375,0.17558412465092982,0.17558412465092985,0.027972027972027972
100000,3,decorrelated,shuffled,frozen,0.5413847133416778,0.5277021873010167,0.0,0.15612819995226257,0.15612819995226257,0.006993006993006993
100000,3,decorrelated,uniform,frozen,0.5310024645886655,0.5273340406729026,0.0,0.17411836887260182,0.17411836887260182,-0.006993006993006993
100000,3,decorrelated,count,frozen,0.5048937702688063,0.5200004622638928,0.1875,0.21801267983460165,0.21801267983460168,0.006993006993006993
100000,3,decorrelated,epistemic,online,0.5021857852264887,0.5021137351059697,0.0875,0.20111079361244388,0.18174809809723816,0.04895104895104895
100000,3,decorrelated,aleatoric,online,0.6705793396861497,0.6719142858555209,0.0,0.11426088974305118,0.10969745184710243,0.02097902097902098
100000,3,decorrelated,total,online,0.602219801860538,0.5938477150657164,0.0875,0.16206006723283223,0.15280306832044238,-0.04195804195804196
100000,3,decorrelated,point,online,0.5415761241394238,0.542814832468622,0.125,0.1656386570352098,0.16166351602358467,0.027972027972027972
100000,3,decorrelated,shuffled,online,0.5486188297968415,0.5745651915822123,0.0,0.14462267454677105,0.1495043245595334,0.006993006993006993
100000,3,decorrelated,uniform,online,0.5464231859682576,0.5520362750689103,0.0,0.14601705562644404,0.13521910740595663,-0.006993006993006993
100000,3,decorrelated,count,online,0.49613099843821046,0.5058108995775814,0.20625,0.20332665315453627,0.1919798485622702,0.006993006993006993
100000,3,anti,epistemic,frozen,0.49000338341362226,0.5164544324133286,0.0,0.16638454967662,0.16638454967661997,-1.0
100000,3,anti,aleatoric,frozen,0.519412963595166,0.5136989816138839,0.0,0.16638454967662,0.16638454967661997,-1.0
100000,3,anti,total,frozen,0.508212135362984,0.5626016903592701,0.0,0.16638454967662,0.16638454967661997,-1.0
