seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
100000,1,aligned,epistemic,frozen,0.5705747882148321,0.5615243491090638,0.06875,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,aleatoric,frozen,0.5406363012435509,0.5041518843954866,0.075,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,total,frozen,0.5730881433467923,0.5508137984083703,0.11875,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,point,frozen,0.4894195353620098,0.5063035851426573,0.1875,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,shuffled,frozen,0.5188246761132447,0.5999547466722946,0.10625,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,uniform,frozen,0.590084000065814,0.5362979788105819,0.03125,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,count,frozen,0.5247093178467475,0.514122162343558,0.10625,0.1681369544451943,0.1681369544451943,1.0
100000,1,aligned,epistemic,online,0.5367845672397159,0.514995044144874,0.125,0.15282145114708098,0.14845343699576222,1.0
100000,1,aligned,aleatoric,online,0.5723728393969318,0.5973625998161574,0.075,0.15247174076023845,0.15110566702022518,1.0
100000,1,aligned,total,online,0.5522866781096455,0.5572712094385737,0.125,0.151065311510723,0.14521855563933272,1.0
100000,1,aligned,point,online,0.545614494264448,0.5560314294977841,0.11875,0.15051167894060816,0.14481807163360208,1.0
100000,1,aligned,shuffled,online,0.5412721085059782,0.5690024891942288,0.13125,0.15213222405815227,0.1461844028773498,1.0
100000,1,aligned,uniform,online,0.4625840444259586,0.4856447557404905,0.2125,0.16138151834994932,0.15024815002297676,1.0
100000,1,aligned,count,online,0.5561736055509545,0.5477159751388513,0.08125,0.1529769377604875,0.14636389723383955,1.0
100000,1,decorrelated,epistemic,frozen,0.492301054726474,0.5088952887438591,0.2375,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,aleatoric,frozen,0.49224640005890985,0.49791081240779944,0.28125,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,total,frozen,0.5027123036692915,0.5213971727192226,0.30625,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,point,frozen,0.4938258186363794,0.4839560702685276,0.28125,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,shuffled,frozen,0.49504386981798876,0.49870809050609227,0.1625,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,uniform,frozen,0.5288888544584819,0.5069679639011957,0.35,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,count,frozen,0.5229074343246738,0.5217999381217038,0.1875,0.18976135146222656,0.18976135146222659,-0.04895104895104895
100000,1,decorrelated,epistemic,online,0.5222213605274804,0.5313175572357758,0.1875,0.15898415468706162,0.14520308659173484,-0.04895104895104895
100000,1,decorrelated,aleatoric,online,0.49427180916464586,0.5019998103165941,0.26875,0.16772180702195935,0.14372186466386289,-0.04895104895104895
100000,1,decorrelated,total,online,0.5169250830769999,0.4910637936884436,0.2375,0.15816763168487802,0.14584811027402297,-0.04895104895104895
100000,1,decorrelated,point,online,0.5173330223270198,0.5764576137475949,0.1875,0.161941719733127,0.144870604801044,-0.04895104895104895
100000,1,decorrelated,shuffled,online,0.5261035073314273,0.497015811645752,0.2,0.15810940565499298,0.14249681262254696,-0.04895104895104895
100000,1,decorrelated,uniform,online,0.5211222752682602,0.5226481743539446,0.08125,0.167409527575679,0.15985031344071535,-0.04895104895104895
100000,1,decorrelated,count,online,0.5096249851256612,0.523187356838255,0.20625,0.16219625338002394,0.14573459625112248,-0.04895104895104895
100000,1,anti,epistemic,frozen,0.4794252117851679,0.4884756508909362,0.14375,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,aleatoric,frozen,0.509363698756449,0.5458481156045133,0.15,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,total,frozen,0.4769118566532077,0.4991862015916297,0.175,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,point,frozen,0.5605804646379902,0.5436964148573427,0.11875,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,shuffled,frozen,0.5311753238867553,0.4500452533277054,0.0875,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,uniform,frozen,0.459915999934186,0.513702021189418,0.15625,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,count,frozen,0.5252906821532524,0.5358778376564419,0.08125,0.1656960213857843,0.1656960213857843,-1.0
100000,1,anti,epistemic,online,0.5105532811262351,0.5374953533083903,0.08125,0.15087474560506503,0.14349400603404575,-1.0
100000,1,anti,aleatoric,online,0.508628437405133,0.5110369728829646,0.1625,0.15006349856695966,0.14316378207868102,-1.0
100000,1,anti,total,online,0.5220660331465494,0.5084089084104729,0.125,0.15119181372006904,0.13928380633527082,-1.0
100000,1,anti,point,online,0.5385776760889187,0.5499067095748129,0.11875,0.151859164491694,0.14536566662028852,-1.0
100000,1,anti,shuffled,online,0.5311596408851493,0.5273033062430316,0.1,0.15131623685754025,0.14318660372004158,-1.0
