seed,severity,layout,signal,regime,return_auc,final_window_return,hacking_rate,rm_mae_auc,rm_mae_final,epi_reward_spearman
60000,2,aligned,total,online,0.5610220579427071,0.5709964446689686,0.11875,0.15785915377612533,0.1449546502834882,1.0
60000,2,aligned,point,online,0.5203271975495912,0.5013083144245357,0.11875,0.1476365568247103,0.13345578796885277,1.0
60000,2,aligned,shuffled,online,0.5327824040998417,0.5575076442929745,0.125,0.15258920490959244,0.13096677105558133,1.0
60000,2,aligned,uniform,online,0.5224700652080188,0.5276687642707493,0.15625,0.1474560750247586,0.13323932641337177,1.0
60000,2,aligned,count,online,0.522617319916314,0.5274314560881969,0.08125,0.14927541199092204,0.142185469134509,1.0
60000,2,decorrelated,epistemic,frozen,0.4866751679604982,0.49869115416941734,0.075,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,aleatoric,frozen,0.4684479153599003,0.4803269747119815,0.1,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,total,frozen,0.4883659857875828,0.4574897217044038,0.1125,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,point,frozen,0.46423404442027805,0.4535282655320013,0.175,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,shuffled,frozen,0.4847420609587069,0.47870650605152293,0.13125,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,uniform,frozen,0.4798348765942747,0.4675795799519055,0.1375,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,count,frozen,0.49151231654084954,0.4475740450695781,0.1125,0.21624892133208945,0.21624892133208948,-0.027972027972027972
60000,2,decorrelated,epistemic,online,0.48037899643654985,0.44487218130936323,0.1,0.20530961680304188,0.2035663794959799,-0.027972027972027972
60000,2,decorrelated,aleatoric,online,0.4600188087893728,0.45747537199509125,0.13125,0.20929143346164855,0.20809490452220938,-0.027972027972027972
60000,2,decorrelated,total,online,0.4713261434608077,0.4499816110314847,0.1125,0.20501761178417982,0.19125134283508208,-0.027972027972027972
60000,2,decorrelated,point,online,0.4892849700276177,0.5046293967140185,0.1125,0.20138796611365142,0.18935824523458122,-0.027972027972027972
60000,2,decorrelated,shuffled,online,0.47444715220023215,0.4904207178664063,0.06875,0.2083244153268986,0.1999394949771799,-0.027972027972027972
60000,2,decorrelated,uniform,online,0.5286934456803356,0.533316029217965,0.0375,0.20131039409258378,0.19296000361545784,-0.027972027972027972
60000,2,decorrelated,count,online,0.513034172069138,0.4982350210987473,0.08125,0.196494304629287,0.18636432708549167,-0.027972027972027972
